feature_name,importance
rounded_3h_inview_count_max-rounded_3h_inview_count,22884.827147960663
is_premium_subscriber,22846.770347118378
rounded_1m_inview_count_median-rounded_1m_inview_count,22794.858573675156
rounded_1m_inview_count_median/rounded_1m_inview_count,22624.5908973217
rounded_20m_inview_count_kurtosis,22535.04117488861
rounded_24h_inview_count_median/rounded_24h_inview_count,22235.779042243958
rounded_5m_inview_count_norm,22107.94700050354
rounded_3h_inview_count,22082.029786109924
published_time_diff_norm,21968.673861026764
total_pageviews_skew,21569.08526325226
total_read_time_skew,21272.473058462143
rounded_30m_inview_count_kurtosis,21037.619309425354
rounded_24h_inview_count_min,20920.534210920334
inview_count_kurtosis,20878.255652427673
inview_count_min/inview_count,20391.66595172882
rounded_24h_inview_count_kurtosis,20321.083681344986
total_read_time_kurtosis,20204.300689697266
past_inview_count_mean-past_inview_count,20182.329328536987
rounded_12h_inview_count_std,20017.263278484344
inview_cossim_bert_session_id,19803.48877763748
published_time_diff_min/published_time_diff,19801.838290452957
total_pageviews_kurtosis,19759.334425210953
total_read_time_median,19686.284361839294
rounded_1h_inview_count,19540.116525411606
rounded_1h_inview_count_norm,19498.62855052948
rounded_10m_inview_count_min/rounded_10m_inview_count,19442.665857553482
rounded_5m_inview_count_min-rounded_5m_inview_count,19433.00846195221
rounded_6h_inview_count_max-rounded_6h_inview_count,19371.084089756012
rounded_1h_inview_count_mean/rounded_1h_inview_count,19277.556062936783
rounded_3m_inview_count_median-rounded_3m_inview_count,19275.02056670189
rounded_24h_inview_count_mean/rounded_24h_inview_count,19211.123269319534
rounded_6h_inview_count_rank,19088.082690000534
rounded_2m_inview_count_min/rounded_2m_inview_count,19078.313490390778
rounded_12h_inview_count_min,19021.472468852997
rounded_3m_inview_count_min-rounded_3m_inview_count,18997.91566514969
rounded_3m_inview_count_min/rounded_3m_inview_count,18968.186529636383
rounded_24h_inview_count_min-rounded_24h_inview_count,18836.740081071854
past_inview_count_skew,18758.378013134003
total_read_time_std,18630.09806227684
rounded_24h_inview_count_median-rounded_24h_inview_count,18580.21391606331
rounded_24h_inview_count_std,18453.348038196564
rounded_3h_inview_count_mean/rounded_3h_inview_count,18286.08343243599
rounded_12h_inview_count_skew,18238.02305841446
rounded_24h_inview_count_max,18162.794115781784
rounded_6h_inview_count_max,18053.754846572876
rounded_12h_inview_count_median-rounded_12h_inview_count,17988.628046035767
time_gap_to_next_inview_impression_time_max,17984.560991048813
rounded_12h_inview_count_min-rounded_12h_inview_count,17946.356460094452
inview_cossim_bert_user_id,17942.156656503677
rounded_24h_inview_count_skew,17818.532833099365
rounded_24h_inview_count_min/rounded_24h_inview_count,17776.523985862732
total_pageviews_max,17752.850642204285
rounded_15m_inview_count_kurtosis,17747.837250709534
rounded_10m_inview_count_max/rounded_10m_inview_count,17737.466122865677
rounded_30m_inview_count_median-rounded_30m_inview_count,17713.98029613495
rounded_6h_inview_count_min-rounded_6h_inview_count,17596.213695049286
rounded_6h_inview_count_skew,17547.00359559059
total_inviews_max,17444.268755197525
bert_individual_quantile_q25_cossim_norm,17423.72425532341
rounded_3h_inview_count_min-rounded_3h_inview_count,17401.70250558853
rounded_24h_inview_count_mean-rounded_24h_inview_count,17388.518423080444
rounded_12h_inview_count_max,17336.330128908157
rounded_12h_inview_count_mean/rounded_12h_inview_count,17298.541649341583
minute,17220.103942394257
rounded_3h_inview_count_skew,17175.422687530518
next_impression_id_mean_cossim_rank,17109.241017580032
time_gap_from_prev_inview_impression_time_median,16934.62499189377
rounded_1h_inview_count_mean-rounded_1h_inview_count,16932.37847328186
rounded_12h_inview_count_kurtosis,16868.990973711014
rounded_3h_inview_count_norm,16784.9108877182
rounded_2m_inview_count_kurtosis,16692.001968622208
rounded_10m_inview_count_kurtosis,16653.756613731384
