feature_name,importance
min_history_published_time_diff,20960.72489118576
is_premium_subscriber,20876.373326778412
rounded_2m_inview_count_max/rounded_2m_inview_count,20665.18595647812
next_impression_id_max_cossim,20567.50686597824
rounded_30m_inview_count_kurtosis,20242.50119829178
multilingual-e5-large-instruct_individual_quantile_q75_cossim_norm,19924.398199558258
rounded_12h_inview_count_min,19867.878279685974
rounded_3h_inview_count_mean/rounded_3h_inview_count,19775.83719921112
total_pageviews_std,19504.2975025177
rounded_2h_inview_count,19471.8964471817
rounded_3h_inview_count,19332.859174728394
next_impression_id_min_cossim_rank,19200.74258184433
total_inviews_skew,19123.27832889557
total_read_time_norm_rank,19103.588139533997
inview_count_median-inview_count,18935.481103420258
max_history_published_time_diff,18727.109554052353
next_impression_id_max_cossim_rank,18676.294137716293
rounded_24h_inview_count_max,18403.96869468689
inview_cossim_multilingual-e5-large-instruct_session_id,18397.404972076416
rounded_3h_inview_count_kurtosis,18246.536380767822
past_inview_count_mean/past_inview_count,18179.284643173218
past_inview_count_mean-past_inview_count,17780.370867967606
rounded_24h_inview_count_min,17716.05806159973
rounded_1h_inview_count_norm,17603.0906291008
rounded_1h_inview_count_mean/rounded_1h_inview_count,17269.87587404251
rounded_1h_inview_count,17263.603579998016
rounded_12h_inview_count_mean/rounded_12h_inview_count,17248.52405977249
next_impression_id_min_cossim,17049.840556383133
rounded_24h_inview_count_median/rounded_24h_inview_count,17040.86510491371
total_read_time_skew,16997.446158885956
total_pageviews_skew,16944.15199446678
rounded_3h_inview_count_mean-rounded_3h_inview_count,16896.274411678314
rounded_1h_inview_count_median-rounded_1h_inview_count,16700.725482463837
rounded_24h_inview_count_mean/rounded_24h_inview_count,16560.79223394394
rounded_24h_inview_count_median-rounded_24h_inview_count,16516.30465078354
published_time_diff_min/published_time_diff,16498.060878753662
rounded_3h_inview_count_norm,16495.225219726562
rounded_24h_inview_count_kurtosis,16493.480119228363
rounded_10m_inview_count_norm,16469.08087491989
total_pageviews_median,16296.406819343567
rounded_12h_inview_count_std,16222.452486991882
rounded_15m_inview_count_median-rounded_15m_inview_count,16070.889985084534
inview_count_median/inview_count,15776.621519088745
