feature_name,importance
rounded_2m_inview_count_mean/rounded_2m_inview_count,22222.596436023712
next_impression_id_min_cossim,22100.418511629105
rounded_1m_inview_count_min/rounded_1m_inview_count,21976.885182619095
total_read_time_median,21862.88699388504
rounded_3m_inview_count_norm,21828.770470142365
total_pageviews_median,21809.82572865486
inview_cossim_xlm_session_id,21577.621956586838
total_pageviews_skew,21404.4432990551
rounded_10m_inview_count_norm,21150.293395519257
rounded_1h_inview_count_mean/rounded_1h_inview_count,21031.222621917725
rounded_3h_inview_count_mean/rounded_3h_inview_count,20950.833040475845
rounded_12h_inview_count_min,20726.13108110428
rounded_20m_inview_count_kurtosis,20548.499382972717
rounded_3m_inview_count_min/rounded_3m_inview_count,20488.439966917038
rounded_6h_inview_count_max-rounded_6h_inview_count,20469.140951633453
published_time_diff_min/published_time_diff,20414.55986380577
published_time_diff_norm,20319.8064827919
rounded_24h_inview_count_kurtosis,20286.12153196335
rounded_1m_inview_count_median-rounded_1m_inview_count,20238.60320687294
total_read_time_kurtosis,20203.11233663559
total_read_time_skew,20195.636209964752
rounded_24h_inview_count_mean/rounded_24h_inview_count,20147.181195497513
rounded_1h_inview_count_median-rounded_1h_inview_count,20113.157819747925
rounded_12h_inview_count_median/rounded_12h_inview_count,20075.207890033722
inview_count_kurtosis,20043.00724172592
rounded_3m_inview_count_min-rounded_3m_inview_count,20036.44782447815
rounded_24h_inview_count_min,19989.32896566391
total_pageviews_kurtosis,19672.518646478653
rounded_3h_inview_count_mean-rounded_3h_inview_count,19624.772382974625
rounded_2m_inview_count_max/rounded_2m_inview_count,19596.14943265915
rounded_1h_inview_count_norm,19548.463752985
rounded_6h_inview_count_max,19525.34819817543
rounded_15m_inview_count_median-rounded_15m_inview_count,19368.911008119583
past_inview_count_skew,19342.125146865845
rounded_12h_inview_count_std,19203.15002155304
past_inview_count_mean-past_inview_count,19198.112948656082
xlm_individual_quantile_q10_cossim_norm,19073.411561012268
rounded_5m_inview_count_norm,19069.617010593414
rounded_24h_inview_count_max,18994.769716262817
rounded_3m_inview_count_median-rounded_3m_inview_count,18971.596405506134
total_pageviews_max,18816.55454850197
rounded_24h_inview_count_min-rounded_24h_inview_count,18667.651369571686
rounded_12h_inview_count_median-rounded_12h_inview_count,18496.649245738983
rounded_3h_inview_count_median-rounded_3h_inview_count,18125.98098397255
rounded_30m_inview_count_skew,18123.20013332367
rounded_24h_inview_count_median/rounded_24h_inview_count,18090.083726406097
rounded_1h_inview_count,17961.62621665001
rounded_6h_inview_count_rank,17795.824288845062
xlm_individual_median_cossim_norm,17771.13583803177
rounded_5m_inview_count_min-rounded_5m_inview_count,17762.289026260376
rounded_12h_inview_count_skew,17462.969519376755
rounded_24h_inview_count_median-rounded_24h_inview_count,17460.222880125046
time_gap_to_next_inview_impression_time_min/time_gap_to_next_inview_impression_time,17420.441918849945
rounded_24h_inview_count_median,17402.960993289948
rounded_15m_inview_count_min/rounded_15m_inview_count,17394.683753728867
rounded_3h_inview_count_skew,17318.850541114807
rounded_2m_inview_count_min/rounded_2m_inview_count,17251.95134830475
rounded_6h_inview_count_min-rounded_6h_inview_count,17003.765693426132
rounded_24h_inview_count_skew,16987.74703836441
rounded_24h_inview_count_min/rounded_24h_inview_count,16942.949610710144
rounded_12h_inview_count_mean/rounded_12h_inview_count,16860.30354976654
rounded_12h_inview_count_min-rounded_12h_inview_count,16795.341113090515
rounded_10m_inview_count_min/rounded_10m_inview_count,16738.877138614655
total_inviews_max,16645.407684326172
next_impression_id_min_cossim_rank,16633.891285419464
time_gap_to_next_inview_impression_time_max,16607.386873960495
total_read_time_std,16594.867676973343
minute,16592.992208003998
rounded_1h_inview_count_mean-rounded_1h_inview_count,16583.065624952316
rounded_24h_inview_count_std,16461.63967013359
rounded_3h_inview_count_max/rounded_3h_inview_count,16457.124682426453
time_gap_from_prev_inview_impression_time_median,16367.396961450577
xlm_individual_quantile_q25_cossim_norm,16323.809689760208
rounded_15m_inview_count_kurtosis,16296.70891237259
total_read_time_mean,16217.71073460579
rounded_12h_inview_count_max,16188.309143304825
rounded_30m_inview_count_norm,16176.173137187958
rounded_6h_inview_count_skew,16078.602048397064
rounded_10m_inview_count_max/rounded_10m_inview_count,16055.681442260742
rounded_24h_inview_count_mean,16020.7546813488
rounded_12h_inview_count_kurtosis,15890.679111003876
rounded_1h_inview_count_max-rounded_1h_inview_count,15868.53928732872
rounded_3h_inview_count_min-rounded_3h_inview_count,15828.137048721313
rounded_6h_inview_count_kurtosis,15769.765652894974
xlm_individual_quantile_q75_cossim_norm,15670.667546272278
time_gap_to_next_inview_impression_time_median,15587.573519945145
rounded_15m_inview_count_norm,15547.197235107422
rounded_24h_inview_count_mean-rounded_24h_inview_count,15539.372933864594
rounded_30m_inview_count_median-rounded_30m_inview_count,15508.691642999649
xlm_individual_mean_cossim_norm,15475.483609437943
total_read_time_max,15403.826051950455
rounded_24h_inview_count_norm,15398.24923992157
rounded_12h_inview_count_median,15335.561923980713
rounded_6h_inview_count_median,15278.500208854675
rounded_6h_inview_count_mean/rounded_6h_inview_count,15049.320685386658
click_cossim_item2vec_scroll_mean_0,15018.642902612686
rounded_1m_inview_count_min-rounded_1m_inview_count,14973.950545787811
rounded_20m_inview_count_median-rounded_20m_inview_count,14939.473091125488
rounded_1m_inview_count_skew,14907.084297418594
rounded_30m_inview_count_mean/rounded_30m_inview_count,14831.225336551666
