feature_name,importance
inview_count_mean-inview_count,24121.660553455353
max_history_published_time_diff,23990.194729566574
rounded_3m_inview_count_max-rounded_3m_inview_count,23261.135044574738
total_pageviews_skew,23113.885486364365
rounded_3h_inview_count,22924.92547941208
rounded_1h_inview_count_median-rounded_1h_inview_count,22675.733607292175
article_label_positive_score,22649.932076215744
total_pageviews_median,22640.200385332108
bge-m3_individual_quantile_q75_cossim_norm,22629.719217777252
rounded_15m_inview_count_median-rounded_15m_inview_count,22605.809648752213
published_time_diff_norm,22492.19694876671
rounded_12h_inview_count_min,22429.702893018723
rounded_12h_inview_count_median/rounded_12h_inview_count,22374.758192062378
past_inview_count_skew,22201.179502010345
past_inview_count_mean-past_inview_count,22081.901574134827
rounded_3m_inview_count_min/rounded_3m_inview_count,21757.26600408554
rounded_1m_inview_count_median-rounded_1m_inview_count,21618.99283027649
published_time_diff_min/published_time_diff,21611.226337194443
total_read_time_skew,21575.83847951889
bge-m3_individual_min_cossim_norm,21525.984327554703
total_pageviews_kurtosis,21276.63566827774
inview_count_kurtosis,21169.133128404617
rounded_24h_inview_count_mean/rounded_24h_inview_count,21142.420320034027
rounded_3h_inview_count_mean-rounded_3h_inview_count,20780.610634803772
rounded_1h_inview_count_mean/rounded_1h_inview_count,20761.458038806915
rounded_12h_inview_count_mean/rounded_12h_inview_count,20685.37245297432
next_impression_id_max_cossim_rank,20654.553018808365
rounded_1m_inview_count_min/rounded_1m_inview_count,20629.01765680313
rounded_24h_inview_count_kurtosis,20601.24799823761
total_read_time_median,20509.319424390793
rounded_6h_inview_count_max-rounded_6h_inview_count,20495.5631878376
rounded_12h_inview_count_median-rounded_12h_inview_count,20392.939938783646
rounded_20m_inview_count_kurtosis,20150.366232395172
total_read_time_kurtosis,20120.89529776573
rounded_24h_inview_count_min-rounded_24h_inview_count,20087.349994659424
rounded_24h_inview_count_median-rounded_24h_inview_count,20075.168255329132
rounded_5m_inview_count_norm,20071.180856227875
rounded_24h_inview_count_min,20060.176050662994
rounded_6h_inview_count_max,19871.414513111115
is_premium_subscriber,19784.165033340454
rounded_24h_inview_count_skew,19701.241245746613
time_gap_to_next_inview_impression_time_max,19644.292296409607
rounded_12h_inview_count_std,19552.06498837471
rounded_24h_inview_count_max,19490.334431171417
rounded_3m_inview_count_median-rounded_3m_inview_count,19346.69491004944
rounded_12h_inview_count_mean-rounded_12h_inview_count,19330.114916086197
rounded_3m_inview_count_norm,19263.105935573578
rounded_5m_inview_count_min-rounded_5m_inview_count,19219.341317415237
rounded_12h_inview_count_skew,19195.05464911461
time_gap_from_prev_inview_impression_time_median,19066.899669885635
rounded_12h_inview_count_min-rounded_12h_inview_count,19001.72608065605
rounded_24h_inview_count_min/rounded_24h_inview_count,18967.825097560883
rounded_6h_inview_count_min-rounded_6h_inview_count,18827.06778740883
rounded_6h_inview_count_rank,18792.39031434059
rounded_6h_inview_count_skew,18682.69140100479
rounded_2m_inview_count_min/rounded_2m_inview_count,18423.278381109238
rounded_5m_inview_count_max/rounded_5m_inview_count,18272.365233659744
past_inview_count_mean/past_inview_count,18263.273064613342
total_read_time_std,18251.11924982071
rounded_1h_inview_count,18202.85613965988
rounded_12h_inview_count_max,18183.883989572525
rounded_3m_inview_count_min-rounded_3m_inview_count,18131.459612846375
rounded_3h_inview_count_skew,18088.99687051773
rounded_6h_inview_count_kurtosis,17872.55768442154
inview_count_median/inview_count,17854.027573108673
rounded_30m_inview_count_skew,17846.700748443604
rounded_15m_inview_count_kurtosis,17836.568790197372
total_pageviews_max,17605.166841745377
rounded_10m_inview_count_norm,17590.985342264175
rounded_3h_inview_count_median-rounded_3h_inview_count,17546.85342025757
rounded_12h_inview_count_kurtosis,17517.188014507294
bge-m3_individual_mean_cossim_norm,17469.419152021408
rounded_6h_inview_count_std,17347.278840780258
article_read_count_v2,17302.81019973755
rounded_3h_inview_count_min-rounded_3h_inview_count,17282.597944021225
minute,17263.680922985077
rounded_24h_inview_count_mean-rounded_24h_inview_count,17215.707817077637
rounded_1h_inview_count_mean-rounded_1h_inview_count,17205.51015639305
rounded_24h_inview_count_std,17194.519678115845
rounded_30m_inview_count_norm,17133.578099250793
rounded_6h_inview_count_mean/rounded_6h_inview_count,17119.39233803749
bge-m3_individual_quantile_q10_cossim_norm,17096.792716264725
total_inviews_max,16981.869109153748
total_read_time_mean,16769.80799293518
rounded_3h_inview_count_min/rounded_3h_inview_count,16648.015662908554
rounded_1m_inview_count_norm,16497.593551635742
bge-m3_individual_quantile_q25_cossim_norm,16453.47053670883
total_read_time_max,16395.287002801895
rounded_24h_inview_count_mean,16393.31404685974
rounded_1h_inview_count_norm,16365.85837650299
rounded_15m_inview_count_min/rounded_15m_inview_count,16322.76889181137
rounded_1m_inview_count_min-rounded_1m_inview_count,16225.393953323364
rounded_20m_inview_count_median-rounded_20m_inview_count,16216.921430826187
time_gap_to_next_inview_impression_time_min,16148.608411312103
rounded_1h_inview_count_min-rounded_1h_inview_count,16064.692776918411
rounded_24h_inview_count_median,15967.252035856247
bge-m3_individual_median_cossim_norm,15912.229765176773
rounded_6h_inview_count_median,15848.031106948853
rounded_1h_inview_count_max-rounded_1h_inview_count,15824.558276414871
rounded_12h_inview_count_median,15807.202891349792
time_gap_to_next_inview_impression_time_median,15542.316479444504
rounded_24h_inview_count_rank,15444.53935432434
rounded_15m_inview_count_norm,15386.74571967125
rounded_20m_inview_count_skew,15309.225347280502
inview_count_median-inview_count,15308.670283317566
rounded_3h_inview_count_norm,15307.275879383087
rounded_30m_inview_count_mean/rounded_30m_inview_count,15278.137358427048
rounded_12h_inview_count_min/rounded_12h_inview_count,15201.115379095078
rounded_20m_inview_count_mean/rounded_20m_inview_count,15087.087135076523
rounded_10m_inview_count_max/rounded_10m_inview_count,15007.357926130295
rounded_30m_inview_count_min/rounded_30m_inview_count,15001.129170179367
rounded_6h_inview_count_min/rounded_6h_inview_count,14934.217625617981
rounded_6h_inview_count_median-rounded_6h_inview_count,14793.603748559952
rounded_1m_inview_count_kurtosis,14699.364166021347
rounded_3h_inview_count_max,14674.221734762192
time_gap_from_prev_inview_impression_time_min,14666.089811563492
rounded_30m_inview_count_min-rounded_30m_inview_count,14657.811625480652
rounded_2m_inview_count_kurtosis,14648.486485481262
rounded_3h_inview_count_std,14602.535798311234
rounded_24h_inview_count_norm,14593.816447257996
rounded_6h_inview_count_mean-rounded_6h_inview_count,14580.908991098404
rounded_30m_inview_count_median-rounded_30m_inview_count,14565.636464834213
rounded_30m_inview_count,14547.969186067581
rounded_5m_inview_count_min/rounded_5m_inview_count,14510.36254954338
rounded_15m_inview_count_skew,14486.601679801941
second,14397.23858332634
click_cossim_item2vec_mean_2,14356.092171907425
rounded_20m_inview_count_min-rounded_20m_inview_count,14304.855232000351
rounded_1m_inview_count_skew,14106.415187835693
past_inview_count_kurtosis,14012.463557720184
rounded_3h_inview_count_min,13856.763647317886
rounded_2m_inview_count_mean/rounded_2m_inview_count,13787.77043581009
rounded_15m_inview_count_mean/rounded_15m_inview_count,13647.675587415695
rounded_12h_inview_count_rank,13618.236548662186
rounded_6h_inview_count_mean,13593.932982683182
rounded_2m_inview_count_max-rounded_2m_inview_count,13512.195811748505
rounded_1m_inview_count_mean-rounded_1m_inview_count,13427.326313018799
time_gap_to_next_inview_impression_time_min/time_gap_to_next_inview_impression_time,13382.710768938065
rounded_3h_inview_count_median,13328.43588256836
rounded_10m_inview_count_min/rounded_10m_inview_count,13304.204824924469
article_last_read_time_diff,13238.493690013885
rounded_20m_inview_count_min/rounded_20m_inview_count,13182.422564983368
rounded_12h_inview_count_norm,13123.969334602356
rounded_12h_inview_count_mean,13060.005744457245
time_gap_to_next_inview_impression_time_mean,12983.598182678223
rounded_2m_inview_count_skew,12955.02861070633
rounded_10m_inview_count_max-rounded_10m_inview_count,12926.659075260162
rounded_10m_inview_count_kurtosis,12822.765120506287
rounded_20m_inview_count,12723.780895233154
rounded_3h_inview_count_mean,12716.24975323677
rounded_1h_inview_count_max/rounded_1h_inview_count,12709.839582920074
rounded_3h_inview_count_max/rounded_3h_inview_count,12683.537054777145
past_inview_count_min-past_inview_count,12581.382734775543
time_gap_from_prev_inview_impression_time_mean,12368.87236213684
rounded_5m_inview_count_kurtosis,12367.478926181793
rounded_1m_inview_count_mean/rounded_1m_inview_count,12328.62856912613
rounded_10m_inview_count_skew,12264.784676074982
rounded_3m_inview_count_skew,12195.255172491074
rounded_10m_inview_count_min-rounded_10m_inview_count,12133.38232755661
rounded_3m_inview_count_kurtosis,12044.593314409256
rounded_30m_inview_count_mean-rounded_30m_inview_count,11919.665361404419
rounded_5m_inview_count_skew,11875.69950389862
rounded_1h_inview_count_std,11762.522895097733
rounded_5m_inview_count_max-rounded_5m_inview_count,11626.89015340805
rounded_15m_inview_count_min-rounded_15m_inview_count,11529.368966579437
rounded_30m_inview_count_std,11441.801985263824
time_gap_to_next_inview_impression_time_mean/time_gap_to_next_inview_impression_time,11400.594197273254
time_gap_from_prev_inview_impression_time_max/time_gap_from_prev_inview_impression_time,11363.031192064285
time_gap_to_next_inview_impression_time_skew,11354.426505565643
inview_count_mean,11147.28150844574
inview_count_std,11080.434498548508
rounded_30m_inview_count_max-rounded_30m_inview_count,11004.82899928093
rounded_3m_inview_count_mean/rounded_3m_inview_count,10819.350084066391
rounded_24h_inview_count_max/rounded_24h_inview_count,10780.075131893158
rounded_1m_inview_count_max/rounded_1m_inview_count,10667.342027187347
rounded_15m_inview_count_max/rounded_15m_inview_count,10658.932280302048
rounded_20m_inview_count_std,10600.18183541298
time_gap_from_prev_inview_impression_time_skew,10491.495243549347
rounded_5m_inview_count,10476.960584402084
rounded_30m_inview_count_mean,10336.121990919113
rounded_3m_inview_count_max/rounded_3m_inview_count,10324.301884889603
rounded_6h_inview_count_min,10256.969991445541
rounded_10m_inview_count,10158.913989543915
rounded_12h_inview_count_max/rounded_12h_inview_count,10097.893584728241
rounded_6h_inview_count_norm,9794.983396530151
rounded_15m_inview_count_std,9750.16163444519
weekday,9724.886999607086
rounded_15m_inview_count,9635.89111161232
time_gap_from_prev_inview_impression_time_max-time_gap_from_prev_inview_impression_time,9610.289158344269
rounded_1h_inview_count_median,9561.488191366196
rounded_10m_inview_count_mean/rounded_10m_inview_count,9532.649064540863
rounded_20m_inview_count_norm,9511.672830820084
click_cossim_item2vec_mean_1,9474.014882802963
rounded_20m_inview_count_mean-rounded_20m_inview_count,9466.694010734558
rounded_1h_inview_count_max,9401.32325220108
rounded_2m_inview_count_mean-rounded_2m_inview_count,9368.166463851929
click_cossim_item2vec_scroll_mean_0,9349.797205209732
rounded_20m_inview_count_max-rounded_20m_inview_count,9200.586189985275
rounded_15m_inview_count_max-rounded_15m_inview_count,9024.763548612595
time_gap_to_next_inview_impression_time_max-time_gap_to_next_inview_impression_time,9020.35824751854
rounded_30m_inview_count_max/rounded_30m_inview_count,8788.273663759232
rounded_5m_inview_count_mean/rounded_5m_inview_count,8766.927061080933
click_cossim_item2vec_mean_0,8741.912422895432
rounded_1m_inview_count_max-rounded_1m_inview_count,8635.701476335526
rounded_15m_inview_count_mean-rounded_15m_inview_count,8630.540365457535
time_gap_to_next_inview_impression_time_kurtosis,8626.225624084473
time_gap_to_next_inview_impression_time_std,8601.760688066483
time_gap_from_prev_inview_impression_time_std,8478.15643954277
rounded_30m_inview_count_median,8380.200406074524
rounded_1m_inview_count,8329.708567380905
time_gap_from_prev_inview_impression_time_kurtosis,8270.039297580719
rounded_30m_inview_count_max,8213.586522579193
time_gap_from_prev_inview_impression_time_median/time_gap_from_prev_inview_impression_time,8161.1542727947235
rounded_2m_inview_count,7954.918424129486
rounded_1h_inview_count_mean,7879.195529699326
past_inview_count_std,7878.677478313446
rounded_3m_inview_count,7855.776968955994
rounded_10m_inview_count_mean-rounded_10m_inview_count,7838.297861814499
rounded_6h_inview_count_max/rounded_6h_inview_count,7747.2857756614685
rounded_1h_inview_count_min,7716.44393324852
past_inview_count,7540.426131486893
rounded_3m_inview_count_mean-rounded_3m_inview_count,7519.082268476486
time_gap_to_next_inview_impression_time_median/time_gap_to_next_inview_impression_time,7491.525932788849
past_inview_count_mean,7482.7833206653595
rounded_20m_inview_count_max/rounded_20m_inview_count,7468.936346292496
rounded_1m_inview_count_std,7184.056364059448
click_cossim_item2vec_scroll_mean_3,7054.994864940643
rounded_20m_inview_count_max,6861.237050533295
time_gap_to_next_inview_impression_time_mean-time_gap_to_next_inview_impression_time,6795.409675359726
inview_count,6783.419613361359
rounded_5m_inview_count_mean-rounded_5m_inview_count,6731.983947992325
rounded_30m_inview_count_min,6585.920036554337
rounded_10m_inview_count_std,6450.6854701042175
time_gap_from_prev_inview_impression_time_mean-time_gap_from_prev_inview_impression_time,6256.983030080795
click_cossim_item2vec_mean_3,6244.451261997223
rounded_5m_inview_count_std,6060.399657249451
rounded_2m_inview_count_std,5912.338260412216
inview_count_max/inview_count,5860.207104682922
rounded_15m_inview_count_min,5742.020159006119
time_gap_to_next_inview_impression_time_max/time_gap_to_next_inview_impression_time,5682.069904565811
rounded_15m_inview_count_max,5599.707790851593
rounded_20m_inview_count_median,5475.364713668823
rounded_20m_inview_count_mean,5431.98800945282
rounded_1m_inview_count_min,5427.456411123276
rounded_20m_inview_count_min,5354.285926818848
click_cossim_item2vec_read_time_mean_0,5328.325815200806
rounded_1m_inview_count_max,5273.082544565201
rounded_10m_inview_count_median,5106.875221729279
past_inview_count_median-past_inview_count,5020.708585739136
rounded_3m_inview_count_std,4954.793964385986
rounded_10m_inview_count_min,4929.592963695526
rounded_15m_inview_count_median,4900.387072563171
rounded_10m_inview_count_mean,4890.482745170593
rounded_5m_inview_count_min,4858.625031471252
click_cossim_item2vec_scroll_mean_2,4852.168756008148
time_gap_from_prev_inview_impression_time_mean/time_gap_from_prev_inview_impression_time,4808.89966750145
rounded_15m_inview_count_mean,4737.558986902237
rounded_1m_inview_count_median,4726.531632423401
rounded_2m_inview_count_median,4721.990833282471
rounded_3m_inview_count_median,4643.81490778923
rounded_2m_inview_count_min,4578.816963672638
rounded_10m_inview_count_max,4571.801215171814
rounded_5m_inview_count_max,4512.136119365692
rounded_3m_inview_count_max,4502.7519681453705
rounded_2m_inview_count_max,4404.905117273331
rounded_3m_inview_count_min,4290.458672046661
time_gap_to_next_inview_impression_time_min-time_gap_to_next_inview_impression_time,4119.333385467529
cooccur_count_mean_norm,3984.100155353546
click_cossim_item2vec_read_time_mean_3,3964.2449922561646
time_gap_to_next_inview_impression_time_median-time_gap_to_next_inview_impression_time,3782.0822191238403
rounded_5m_inview_count_median,3734.4293105602264
time_gap_from_prev_inview_impression_time_median-time_gap_from_prev_inview_impression_time,3602.4520008563995
rounded_1m_inview_count_mean,3573.333062171936
click_cossim_item2vec_read_time_mean_2,3537.695707798004
time_gap_from_prev_inview_impression_time_min-time_gap_from_prev_inview_impression_time,3502.1527161598206
time_gap_from_prev_inview_impression_time_min/time_gap_from_prev_inview_impression_time,3462.809774875641
rounded_3m_inview_count_mean,3314.9553253650665
rounded_2m_inview_count_mean,3205.1336526870728
rounded_5m_inview_count_mean,3168.500086784363
inview_count_min-inview_count,3075.809315443039
inview_count_median,2926.530327796936
past_inview_count_max/past_inview_count,2909.4023036956787
inview_count_max,2312.9536979198456
inview_count_max-inview_count,2201.165881872177
is_subscriber,1744.3054773807526
past_inview_count_median,1249.6055204868317
past_inview_count_max-past_inview_count,1223.7985997200012
age,1113.984037399292
past_inview_count_max,1068.5191843509674
postcode,884.7977824211121
inview_count_min,683.4928910732269
min_count_article_ids_inview,681.8828685283661
article_read_count,641.4029984474182
is_sso_user,633.8461117744446
gender,595.268566608429
past_inview_count_min,320.90315103530884
